epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,1047.88,1.39017,1.00767,0.97302,0.41218,0.30538,0.30438,0.17397,1.38335,1.01992,0.95002,0.022,0.022,0.022
102,1057.86,1.38695,1.01161,0.97441,0.41736,0.30383,0.30248,0.17364,1.37839,1.02243,0.94885,0.02182,0.02182,0.02182
103,1067.46,1.40912,1.01207,0.97518,0.40761,0.30472,0.3035,0.17387,1.37837,1.02099,0.94957,0.02164,0.02164,0.02164
104,1077.34,1.38933,1.00374,0.97243,0.41189,0.31017,0.30576,0.17383,1.37692,1.01631,0.94797,0.02146,0.02146,0.02146
105,1087.12,1.39694,1.0123,0.96807,0.41282,0.30721,0.30436,0.17484,1.37518,1.01198,0.94653,0.02128,0.02128,0.02128
106,1096.91,1.38847,0.9958,0.97197,0.41667,0.31362,0.30808,0.17721,1.37138,1.01164,0.94772,0.0211,0.0211,0.0211
107,1106.45,1.3956,1.00524,0.967,0.41045,0.31109,0.30549,0.17508,1.37137,1.01949,0.94792,0.02092,0.02092,0.02092
108,1116.47,1.40087,1.01443,0.97237,0.42973,0.30652,0.30577,0.17557,1.37839,1.0168,0.94884,0.02074,0.02074,0.02074
109,1126.71,1.3602,0.98306,0.97253,0.4114,0.31368,0.30654,0.17606,1.37755,1.01637,0.94824,0.02056,0.02056,0.02056
110,1137.53,1.40956,1.01052,0.97319,0.40469,0.30981,0.3038,0.17483,1.37497,1.01842,0.94729,0.02038,0.02038,0.02038
111,1147.34,1.37642,0.98884,0.96335,0.41661,0.30806,0.30511,0.17714,1.37124,1.00654,0.94667,0.0202,0.0202,0.0202
112,1156.8,1.37229,0.99158,0.9705,0.42408,0.31166,0.31036,0.17871,1.37461,1.0124,0.94765,0.02002,0.02002,0.02002
113,1166.13,1.38857,1.00425,0.96553,0.41446,0.31089,0.30639,0.1761,1.36903,1.00796,0.94411,0.01984,0.01984,0.01984
114,1175.81,1.38618,1.0051,0.97559,0.42421,0.30725,0.30712,0.176,1.37672,1.01491,0.94891,0.01966,0.01966,0.01966
115,1185.33,1.36605,0.98894,0.97148,0.42624,0.30989,0.30738,0.17552,1.37009,1.01399,0.94715,0.01948,0.01948,0.01948
116,1194.84,1.35521,0.97851,0.96414,0.41031,0.3126,0.30774,0.17676,1.36543,1.00505,0.9445,0.0193,0.0193,0.0193
117,1204.66,1.38618,0.99249,0.96662,0.42864,0.31097,0.31244,0.17921,1.36487,1.00439,0.9457,0.01912,0.01912,0.01912
118,1214.32,1.37145,0.98069,0.96544,0.4156,0.31694,0.31274,0.17949,1.3654,1.00805,0.94509,0.01894,0.01894,0.01894
119,1224.27,1.37284,0.99504,0.97308,0.41812,0.31314,0.30792,0.1774,1.362,1.00447,0.94505,0.01876,0.01876,0.01876
120,1234.14,1.36891,0.98722,0.9651,0.41519,0.31565,0.31113,0.17887,1.36351,1.0018,0.94378,0.01858,0.01858,0.01858
121,1243.25,1.3641,0.98204,0.96683,0.42231,0.3105,0.30697,0.17601,1.36546,1.00734,0.94547,0.0184,0.0184,0.0184
122,1253.1,1.3632,0.97411,0.96774,0.43001,0.31153,0.31023,0.17928,1.3622,1.00018,0.94229,0.01822,0.01822,0.01822
123,1263.21,1.38293,0.99,0.96887,0.41592,0.32018,0.31377,0.18107,1.36288,0.99871,0.94432,0.01804,0.01804,0.01804
124,1273.01,1.37417,0.98994,0.96078,0.41464,0.3171,0.31225,0.17939,1.35579,0.99525,0.94162,0.01786,0.01786,0.01786
125,1282.75,1.37874,0.98823,0.9695,0.41979,0.31705,0.3134,0.18057,1.35662,0.99075,0.94267,0.01768,0.01768,0.01768
126,1295.19,1.36531,0.97633,0.96503,0.41964,0.31794,0.31535,0.18106,1.35926,0.99928,0.9438,0.0175,0.0175,0.0175
127,1305.2,1.37746,0.98569,0.9604,0.4118,0.32327,0.31692,0.18302,1.35878,0.99209,0.94317,0.01732,0.01732,0.01732
128,1315.84,1.37655,0.98433,0.96452,0.41462,0.32056,0.31654,0.18243,1.35441,0.99202,0.94271,0.01714,0.01714,0.01714
129,1325.72,1.36083,0.96682,0.96116,0.42796,0.31658,0.31804,0.18468,1.35506,0.99165,0.94176,0.01696,0.01696,0.01696
130,1335.95,1.36243,0.96591,0.96383,0.42473,0.31277,0.31335,0.18206,1.35464,0.99127,0.94219,0.01678,0.01678,0.01678
131,1345.52,1.36801,0.9709,0.96918,0.41926,0.31204,0.31254,0.1806,1.36043,0.99464,0.94327,0.0166,0.0166,0.0166
132,1355.59,1.35385,0.96783,0.95869,0.43017,0.32119,0.31729,0.18326,1.35173,0.99088,0.94224,0.01642,0.01642,0.01642
133,1365.9,1.35724,0.96713,0.96335,0.42362,0.31939,0.31454,0.18306,1.35247,0.99231,0.9415,0.01624,0.01624,0.01624
134,1375.3,1.35496,0.96981,0.96193,0.41247,0.31854,0.31172,0.18088,1.35765,0.9949,0.9424,0.01606,0.01606,0.01606
135,1385,1.36092,0.96506,0.96323,0.4225,0.32105,0.31881,0.18358,1.35466,0.9837,0.94189,0.01588,0.01588,0.01588
136,1394.61,1.36316,0.97768,0.96197,0.40955,0.32313,0.31511,0.1828,1.35644,0.98916,0.94299,0.0157,0.0157,0.0157
137,1405.87,1.35492,0.96436,0.96515,0.42117,0.3198,0.31415,0.18265,1.35154,0.9898,0.94015,0.01552,0.01552,0.01552
138,1415.97,1.34616,0.95372,0.95921,0.42661,0.31584,0.31659,0.1839,1.35004,0.98777,0.94101,0.01534,0.01534,0.01534
139,1425.59,1.36224,0.96967,0.96134,0.41678,0.32557,0.31832,0.18488,1.35015,0.98523,0.94156,0.01516,0.01516,0.01516
140,1435,1.35355,0.95719,0.96267,0.42052,0.31645,0.3147,0.18206,1.35265,0.98763,0.94228,0.01498,0.01498,0.01498
141,1446.08,1.35195,0.95004,0.95885,0.42682,0.32573,0.3191,0.18455,1.34749,0.98262,0.94005,0.0148,0.0148,0.0148
142,1455.74,1.3468,0.95433,0.96377,0.41971,0.32157,0.31712,0.18407,1.34696,0.9863,0.94022,0.01462,0.01462,0.01462
143,1465.21,1.34727,0.9563,0.96484,0.41946,0.31967,0.31926,0.18519,1.35066,0.98438,0.94138,0.01444,0.01444,0.01444
144,1475.9,1.35009,0.94785,0.96031,0.43326,0.31966,0.32202,0.18675,1.34557,0.9816,0.93939,0.01426,0.01426,0.01426
145,1485.65,1.34216,0.95018,0.95865,0.42522,0.32633,0.32185,0.1868,1.34463,0.978,0.93949,0.01408,0.01408,0.01408
146,1496.38,1.33254,0.94586,0.95767,0.42674,0.32504,0.32277,0.18706,1.34381,0.98177,0.93921,0.0139,0.0139,0.0139
147,1505.92,1.34125,0.94177,0.95493,0.42568,0.32153,0.32236,0.18714,1.34779,0.98168,0.94043,0.01372,0.01372,0.01372
148,1515.72,1.35133,0.9538,0.95563,0.42209,0.32228,0.32043,0.18677,1.34655,0.9798,0.93973,0.01354,0.01354,0.01354
149,1525.4,1.33032,0.94197,0.95575,0.4331,0.32299,0.32479,0.18893,1.34596,0.97556,0.93931,0.01336,0.01336,0.01336
150,1536.14,1.33904,0.94128,0.95583,0.43882,0.32179,0.32304,0.18688,1.34269,0.97749,0.93812,0.01318,0.01318,0.01318
151,1546.66,1.35263,0.95022,0.95529,0.42033,0.32433,0.31893,0.18507,1.34392,0.98087,0.93811,0.013,0.013,0.013
152,1556.33,1.32856,0.94117,0.9566,0.42363,0.31958,0.31706,0.18367,1.34361,0.98199,0.93872,0.01282,0.01282,0.01282
153,1566.35,1.34135,0.94352,0.95881,0.42105,0.32533,0.32229,0.18686,1.34638,0.977,0.94007,0.01264,0.01264,0.01264
154,1575.78,1.33301,0.93403,0.94924,0.42759,0.32587,0.32339,0.18793,1.34252,0.97712,0.93954,0.01246,0.01246,0.01246
155,1585.24,1.31439,0.92867,0.95146,0.4289,0.32508,0.32363,0.18764,1.34445,0.97682,0.93921,0.01228,0.01228,0.01228
156,1595.48,1.34239,0.93678,0.95481,0.4333,0.32032,0.32167,0.18629,1.34113,0.9765,0.93815,0.0121,0.0121,0.0121
157,1604.97,1.30017,0.91276,0.9516,0.42781,0.31888,0.3224,0.18746,1.34008,0.97508,0.9375,0.01192,0.01192,0.01192
158,1615.03,1.31605,0.92148,0.9576,0.43488,0.31861,0.3226,0.18765,1.34108,0.97352,0.9384,0.01174,0.01174,0.01174
159,1624.5,1.33301,0.92275,0.94536,0.43805,0.32204,0.32322,0.18788,1.33972,0.97286,0.93715,0.01156,0.01156,0.01156
160,1634.33,1.3204,0.91557,0.95938,0.44265,0.32435,0.32585,0.18902,1.33997,0.97213,0.93687,0.01138,0.01138,0.01138
161,1643.99,1.32372,0.92769,0.95543,0.44403,0.3212,0.32493,0.18905,1.33688,0.97012,0.93616,0.0112,0.0112,0.0112
162,1653.6,1.3127,0.91288,0.94756,0.44538,0.31996,0.32517,0.1887,1.33978,0.97026,0.9374,0.01102,0.01102,0.01102
163,1662.96,1.32119,0.92174,0.95189,0.43284,0.32558,0.32645,0.1883,1.33906,0.97042,0.93755,0.01084,0.01084,0.01084
164,1672.85,1.32201,0.91873,0.94956,0.45107,0.3214,0.32741,0.19016,1.33635,0.96747,0.93738,0.01066,0.01066,0.01066
165,1682.8,1.33495,0.92687,0.95435,0.44269,0.32613,0.32805,0.19109,1.33435,0.96683,0.93612,0.01048,0.01048,0.01048
166,1692.27,1.31341,0.9157,0.95319,0.44189,0.32912,0.32986,0.19226,1.33289,0.96727,0.93624,0.0103,0.0103,0.0103
167,1702.05,1.33454,0.93236,0.94978,0.4444,0.328,0.33015,0.1935,1.33396,0.96721,0.93629,0.01012,0.01012,0.01012
168,1712.32,1.33892,0.93304,0.95551,0.4396,0.32715,0.32931,0.19253,1.33603,0.9678,0.93615,0.00994,0.00994,0.00994
169,1721.83,1.32649,0.92042,0.94563,0.42486,0.33074,0.32764,0.19142,1.33578,0.97024,0.9363,0.00976,0.00976,0.00976
170,1732.75,1.29851,0.90974,0.94822,0.43325,0.32656,0.32699,0.19066,1.33534,0.97007,0.93598,0.00958,0.00958,0.00958
171,1742.45,1.29307,0.90227,0.94298,0.433,0.32747,0.32736,0.19142,1.33374,0.9682,0.93574,0.0094,0.0094,0.0094
172,1752.11,1.30598,0.90521,0.94914,0.43724,0.32529,0.32866,0.19199,1.33169,0.9666,0.93544,0.00922,0.00922,0.00922
173,1762.93,1.30794,0.90423,0.94838,0.44101,0.32772,0.32879,0.19103,1.33237,0.96572,0.93546,0.00904,0.00904,0.00904
174,1773.87,1.30815,0.88927,0.94173,0.44109,0.32556,0.32864,0.19137,1.33185,0.964,0.93516,0.00886,0.00886,0.00886
175,1783.69,1.28598,0.88973,0.94695,0.44577,0.32972,0.32866,0.19112,1.33311,0.96547,0.93521,0.00868,0.00868,0.00868
176,1793.22,1.30627,0.8978,0.94621,0.44669,0.32369,0.32786,0.19091,1.33392,0.96584,0.93565,0.0085,0.0085,0.0085
177,1802.73,1.31483,0.90225,0.94527,0.43637,0.32813,0.32875,0.19122,1.33406,0.96445,0.93568,0.00832,0.00832,0.00832
178,1811.81,1.28764,0.89607,0.94282,0.44027,0.32582,0.32789,0.19071,1.33296,0.9635,0.9358,0.00814,0.00814,0.00814
179,1822.2,1.30659,0.89864,0.94652,0.43913,0.32946,0.32994,0.19216,1.3332,0.96317,0.93592,0.00796,0.00796,0.00796
180,1832.06,1.31796,0.90428,0.95367,0.44318,0.32588,0.32921,0.1912,1.33379,0.96428,0.93588,0.00778,0.00778,0.00778
181,1841.49,1.2869,0.88987,0.94067,0.44525,0.33006,0.3304,0.1921,1.33193,0.96178,0.93555,0.0076,0.0076,0.0076
182,1850.96,1.2921,0.8849,0.94183,0.44598,0.33091,0.32926,0.19179,1.33265,0.96364,0.93609,0.00742,0.00742,0.00742
183,1861.12,1.30554,0.89469,0.94416,0.44539,0.32966,0.32996,0.1921,1.33436,0.96374,0.93602,0.00724,0.00724,0.00724
