epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,5291.7,1.41362,1.08385,1.02737,0.48961,0.36168,0.37898,0.22738,1.4184,1.13347,1.03172,0.0058,0.0058,0.0058
192,5317.27,1.39514,1.07605,1.02314,0.49011,0.36157,0.3788,0.22717,1.41852,1.13352,1.03164,0.00562,0.00562,0.00562
193,5342.81,1.39202,1.08287,1.01676,0.48991,0.36206,0.37892,0.22737,1.4185,1.13355,1.03156,0.00544,0.00544,0.00544
194,5368.3,1.41163,1.08562,1.01525,0.48786,0.36234,0.37879,0.22736,1.4185,1.13355,1.0315,0.00526,0.00526,0.00526
195,5393.43,1.40603,1.08306,1.02202,0.487,0.36293,0.3789,0.22726,1.41851,1.13377,1.03142,0.00508,0.00508,0.00508
196,5418.93,1.40934,1.07927,1.02199,0.48751,0.36257,0.37896,0.2273,1.41848,1.13375,1.03136,0.0049,0.0049,0.0049
197,5444.16,1.39493,1.0802,1.01509,0.48609,0.36265,0.37894,0.22747,1.41846,1.13407,1.03138,0.00472,0.00472,0.00472
198,5469.88,1.38756,1.0606,1.01793,0.48654,0.3624,0.37882,0.22739,1.41848,1.13414,1.03133,0.00454,0.00454,0.00454
199,5495.75,1.4034,1.06916,1.0195,0.48522,0.36262,0.37872,0.22738,1.41846,1.13417,1.03125,0.00436,0.00436,0.00436
200,5521.32,1.41354,1.08047,1.02066,0.48829,0.36231,0.37889,0.22755,1.41864,1.13442,1.03126,0.00418,0.00418,0.00418
