epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,3926.63,1.41073,1.05761,1.02768,0.48737,0.35709,0.37055,0.22236,1.43219,1.13252,1.04507,0.00616,0.00616,0.00616
190,3946.35,1.40083,1.04547,1.0315,0.4879,0.35689,0.3704,0.22222,1.43222,1.13226,1.04498,0.00598,0.00598,0.00598
191,3965.5,1.4067,1.05188,1.03705,0.48717,0.35739,0.37033,0.22221,1.43225,1.13254,1.04492,0.0058,0.0058,0.0058
192,3985.71,1.38419,1.04299,1.03166,0.48801,0.35665,0.37111,0.22262,1.43243,1.13218,1.04492,0.00562,0.00562,0.00562
193,4005.73,1.38841,1.04669,1.02733,0.48651,0.35678,0.37085,0.2226,1.43243,1.13207,1.04483,0.00544,0.00544,0.00544
194,4025.97,1.40238,1.05329,1.02238,0.48703,0.35659,0.37092,0.22262,1.43248,1.13222,1.04482,0.00526,0.00526,0.00526
195,4047.69,1.39923,1.05284,1.03072,0.48632,0.357,0.37097,0.22263,1.4323,1.13198,1.04468,0.00508,0.00508,0.00508
196,4070.73,1.40008,1.04621,1.03005,0.4896,0.35557,0.37114,0.22286,1.43212,1.13213,1.0446,0.0049,0.0049,0.0049
197,4089.74,1.38842,1.045,1.02472,0.48811,0.35621,0.37094,0.22272,1.43187,1.1321,1.04455,0.00472,0.00472,0.00472
198,4108.05,1.37793,1.03076,1.02644,0.48745,0.35669,0.3712,0.22289,1.43195,1.13223,1.04455,0.00454,0.00454,0.00454
199,4129.05,1.39195,1.03487,1.02676,0.48637,0.35726,0.37105,0.22274,1.43216,1.13213,1.04456,0.00436,0.00436,0.00436
200,4147.73,1.39765,1.04175,1.02802,0.48761,0.35678,0.37096,0.22261,1.43215,1.13197,1.0445,0.00418,0.00418,0.00418
