epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,8065.4,1.40022,1.0706,1.14758,0.51476,0.3804,0.40036,0.2419,1.3882,1.08509,1.11237,0.01948,0.01948,0.01948
116,8133.53,1.38198,1.05804,1.1374,0.50715,0.38304,0.40046,0.24213,1.38684,1.08408,1.11154,0.0193,0.0193,0.0193
117,8201.56,1.41308,1.06749,1.14503,0.51086,0.38261,0.40129,0.24244,1.38536,1.08413,1.11103,0.01912,0.01912,0.01912
118,8269.92,1.40384,1.07139,1.13839,0.50758,0.38859,0.40303,0.24381,1.38394,1.08167,1.1108,0.01894,0.01894,0.01894
119,8337.89,1.40171,1.0763,1.14475,0.50886,0.38743,0.40424,0.24418,1.38425,1.08219,1.11115,0.01876,0.01876,0.01876
120,8405.66,1.4125,1.076,1.14697,0.50305,0.39148,0.40406,0.24401,1.38454,1.08177,1.11102,0.01858,0.01858,0.01858
121,8474.79,1.39814,1.06224,1.14222,0.50953,0.38971,0.40421,0.2449,1.38301,1.08091,1.1104,0.0184,0.0184,0.0184
122,8543.48,1.38899,1.05947,1.15616,0.51016,0.3894,0.40464,0.24485,1.38316,1.08008,1.11029,0.01822,0.01822,0.01822
123,8612.07,1.39862,1.06562,1.13495,0.51191,0.3898,0.40486,0.24544,1.38378,1.07944,1.11056,0.01804,0.01804,0.01804
124,8680.1,1.41126,1.08525,1.14002,0.51449,0.3863,0.40462,0.24559,1.38224,1.07715,1.11047,0.01786,0.01786,0.01786
125,8747.92,1.40469,1.07346,1.13977,0.51927,0.38377,0.40439,0.24533,1.38133,1.07655,1.11017,0.01768,0.01768,0.01768
126,8816.02,1.39446,1.06101,1.1415,0.51103,0.38805,0.40515,0.24637,1.38159,1.07562,1.11004,0.0175,0.0175,0.0175
127,8883.55,1.39768,1.06468,1.13142,0.50991,0.38991,0.40528,0.24634,1.38201,1.07564,1.11004,0.01732,0.01732,0.01732
128,8951.65,1.40995,1.07502,1.13835,0.51578,0.38914,0.40544,0.24654,1.38196,1.07632,1.10994,0.01714,0.01714,0.01714
129,9019.86,1.39416,1.05326,1.14229,0.52248,0.38665,0.40571,0.24634,1.38143,1.07445,1.10968,0.01696,0.01696,0.01696
130,9087,1.38713,1.04347,1.13507,0.51885,0.38938,0.40541,0.24625,1.38194,1.07434,1.10988,0.01678,0.01678,0.01678
131,9156.54,1.39037,1.0473,1.13965,0.52413,0.38727,0.40577,0.24616,1.38108,1.07367,1.10963,0.0166,0.0166,0.0166
132,9226.22,1.38006,1.03826,1.134,0.52362,0.38729,0.40585,0.24663,1.38062,1.07318,1.10946,0.01642,0.01642,0.01642
133,9294.23,1.39643,1.05682,1.14327,0.52297,0.38761,0.40642,0.24641,1.3796,1.0729,1.10887,0.01624,0.01624,0.01624
134,9363.48,1.39503,1.0603,1.13971,0.522,0.38819,0.40677,0.2471,1.37921,1.07303,1.10874,0.01606,0.01606,0.01606
135,9432.58,1.39488,1.04638,1.1382,0.5235,0.3885,0.407,0.24748,1.37951,1.07316,1.10857,0.01588,0.01588,0.01588
136,9500.94,1.40143,1.04823,1.13578,0.52132,0.39063,0.4079,0.24743,1.37966,1.07227,1.1086,0.0157,0.0157,0.0157
137,9572.15,1.39205,1.05184,1.13567,0.52378,0.38929,0.40798,0.2478,1.37872,1.07115,1.10812,0.01552,0.01552,0.01552
138,9644.83,1.37112,1.03712,1.12802,0.51891,0.39196,0.40788,0.24733,1.37857,1.07086,1.10793,0.01534,0.01534,0.01534
139,9711.68,1.38732,1.04818,1.13012,0.52037,0.39004,0.40867,0.24822,1.37816,1.06993,1.10773,0.01516,0.01516,0.01516
140,9779.55,1.39482,1.04509,1.14221,0.52383,0.38991,0.4085,0.248,1.37752,1.06906,1.10756,0.01498,0.01498,0.01498
141,9847.04,1.37487,1.02861,1.13589,0.51835,0.39196,0.40873,0.24806,1.37795,1.06832,1.10748,0.0148,0.0148,0.0148
142,9915.89,1.37021,1.03117,1.13548,0.51876,0.39211,0.40934,0.2489,1.3779,1.06823,1.10761,0.01462,0.01462,0.01462
143,9983.86,1.38133,1.04054,1.13683,0.517,0.39407,0.40977,0.24901,1.37767,1.0676,1.10756,0.01444,0.01444,0.01444
144,10051.3,1.37116,1.02288,1.1215,0.51716,0.39301,0.40979,0.24937,1.3779,1.06692,1.10762,0.01426,0.01426,0.01426
145,10117.6,1.36467,1.02237,1.12366,0.5168,0.39133,0.40931,0.24902,1.37764,1.06667,1.10781,0.01408,0.01408,0.01408
146,10189.1,1.35384,1.01908,1.12569,0.51913,0.39129,0.40948,0.2492,1.37769,1.06627,1.10777,0.0139,0.0139,0.0139
147,10257,1.3726,1.02032,1.11555,0.52255,0.38981,0.40973,0.24953,1.37746,1.06673,1.10778,0.01372,0.01372,0.01372
148,10324.9,1.37811,1.04064,1.1268,0.52206,0.39153,0.41096,0.24989,1.3774,1.06595,1.10758,0.01354,0.01354,0.01354
149,10392.8,1.36654,1.02394,1.12703,0.52329,0.39069,0.41125,0.25075,1.37654,1.06561,1.10721,0.01336,0.01336,0.01336
150,10459.8,1.35824,1.01207,1.1231,0.52113,0.39054,0.41161,0.25071,1.37669,1.06543,1.10717,0.01318,0.01318,0.01318
151,10527.1,1.37742,1.02648,1.12657,0.52697,0.38826,0.41153,0.25079,1.37625,1.06543,1.10687,0.013,0.013,0.013
152,10596.4,1.3547,1.0071,1.1166,0.52765,0.38872,0.41175,0.2508,1.37609,1.06483,1.10684,0.01282,0.01282,0.01282
153,10664,1.37302,1.02788,1.12737,0.52813,0.38924,0.41251,0.25084,1.37579,1.06485,1.10658,0.01264,0.01264,0.01264
154,10732.9,1.37073,1.01923,1.11708,0.52782,0.39074,0.41301,0.25111,1.37569,1.06451,1.10639,0.01246,0.01246,0.01246
155,10801.4,1.35052,1.00766,1.115,0.52652,0.39212,0.41338,0.25093,1.37524,1.06394,1.10635,0.01228,0.01228,0.01228
156,10869.7,1.37227,1.01714,1.11969,0.53007,0.39076,0.41373,0.25115,1.37525,1.06348,1.10617,0.0121,0.0121,0.0121
157,10937.6,1.3379,0.99436,1.12089,0.52682,0.39152,0.41368,0.25124,1.37539,1.06322,1.10631,0.01192,0.01192,0.01192
158,11006.2,1.34816,0.99642,1.12303,0.52873,0.3925,0.41338,0.25123,1.37556,1.06346,1.10623,0.01174,0.01174,0.01174
159,11073.9,1.35669,0.98852,1.11057,0.53017,0.39271,0.41439,0.25154,1.37544,1.06303,1.10603,0.01156,0.01156,0.01156
160,11140.6,1.3437,0.98564,1.12381,0.52915,0.39367,0.41435,0.25164,1.37526,1.06217,1.1059,0.01138,0.01138,0.01138
161,11208.8,1.35255,0.99965,1.12262,0.53094,0.39401,0.41481,0.25193,1.37524,1.06235,1.10592,0.0112,0.0112,0.0112
162,11276,1.35061,0.99795,1.11265,0.52777,0.39493,0.41489,0.2518,1.37517,1.0617,1.10591,0.01102,0.01102,0.01102
163,11343.2,1.35539,1.00216,1.12386,0.52723,0.39564,0.41493,0.25207,1.37535,1.06114,1.10603,0.01084,0.01084,0.01084
