epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,4457.05,1.39366,1.05568,1.01744,0.51222,0.40451,0.41603,0.25236,1.36994,1.05808,1.02085,0.0121,0.0121,0.0121
157,4484.56,1.36279,1.03753,1.01614,0.51408,0.40436,0.41617,0.25237,1.3698,1.05793,1.02055,0.01192,0.01192,0.01192
158,4511.51,1.37042,1.04333,1.01935,0.5105,0.40523,0.4161,0.25218,1.36997,1.0577,1.0206,0.01174,0.01174,0.01174
159,4538.4,1.38097,1.03037,1.01233,0.51454,0.40135,0.4164,0.25234,1.36984,1.05726,1.02055,0.01156,0.01156,0.01156
160,4565.1,1.3718,1.02953,1.01952,0.51344,0.40236,0.41616,0.25219,1.36987,1.0571,1.02052,0.01138,0.01138,0.01138
161,4592.13,1.37598,1.04496,1.01869,0.51331,0.40215,0.41595,0.25219,1.36987,1.05674,1.02047,0.0112,0.0112,0.0112
162,4619.5,1.3761,1.03774,1.01408,0.51588,0.39891,0.4159,0.25213,1.36981,1.05651,1.02039,0.01102,0.01102,0.01102
163,4649.32,1.38036,1.04541,1.01856,0.51313,0.40114,0.41635,0.25232,1.36962,1.05615,1.02027,0.01084,0.01084,0.01084
164,4676.2,1.38128,1.04408,1.01803,0.51331,0.40115,0.41614,0.25225,1.3696,1.05622,1.02013,0.01066,0.01066,0.01066
165,4703.39,1.38471,1.04516,1.0168,0.51289,0.40242,0.41644,0.25253,1.36926,1.05627,1.01998,0.01048,0.01048,0.01048
166,4733.87,1.37568,1.03946,1.01815,0.51082,0.40286,0.41653,0.25268,1.36901,1.05587,1.01989,0.0103,0.0103,0.0103
167,4761.34,1.37462,1.04308,1.01134,0.513,0.40226,0.41701,0.25284,1.36896,1.05585,1.01982,0.01012,0.01012,0.01012
168,4790.07,1.39037,1.05668,1.0235,0.5116,0.40321,0.41748,0.25319,1.36924,1.05558,1.01974,0.00994,0.00994,0.00994
169,4817.54,1.37873,1.03685,1.01364,0.5145,0.40262,0.41754,0.25325,1.36899,1.05578,1.01962,0.00976,0.00976,0.00976
170,4844.65,1.3555,1.0314,1.01218,0.51493,0.40151,0.41739,0.25339,1.36872,1.05526,1.01953,0.00958,0.00958,0.00958
171,4871.7,1.36108,1.02069,1.00718,0.51596,0.4014,0.41746,0.25353,1.36888,1.0552,1.01949,0.0094,0.0094,0.0094
172,4899.97,1.36797,1.03349,1.01582,0.51473,0.402,0.41737,0.25333,1.36852,1.05473,1.01936,0.00922,0.00922,0.00922
173,4926.46,1.37837,1.02893,1.01082,0.51486,0.40224,0.41751,0.25336,1.36856,1.0545,1.01932,0.00904,0.00904,0.00904
174,4955.08,1.35934,1.01181,1.00503,0.51589,0.40123,0.41754,0.2534,1.36866,1.05464,1.0193,0.00886,0.00886,0.00886
175,4982.64,1.35137,1.01323,1.01097,0.51536,0.40305,0.41789,0.25368,1.36864,1.0545,1.01927,0.00868,0.00868,0.00868
176,5009.6,1.36764,1.0235,1.01004,0.51643,0.40246,0.41784,0.25357,1.36849,1.05435,1.01919,0.0085,0.0085,0.0085
177,5036.98,1.36651,1.02114,1.00897,0.51608,0.4022,0.41773,0.2537,1.36853,1.05444,1.01912,0.00832,0.00832,0.00832
178,5065.3,1.35461,1.02033,1.00714,0.51581,0.40269,0.41786,0.25387,1.36853,1.05419,1.01906,0.00814,0.00814,0.00814
179,5091.95,1.37687,1.02615,1.01643,0.51605,0.40222,0.41797,0.25402,1.36825,1.0541,1.01896,0.00796,0.00796,0.00796
180,5118.45,1.3554,1.01092,1.00877,0.51607,0.40298,0.41813,0.2539,1.36803,1.05392,1.01879,0.00778,0.00778,0.00778
181,5146.2,1.34709,1.01168,1.00463,0.51621,0.40254,0.41827,0.25427,1.36803,1.05377,1.01874,0.0076,0.0076,0.0076
182,5173.08,1.34934,1.00707,1.00365,0.51359,0.40478,0.41894,0.25451,1.3683,1.05385,1.0188,0.00742,0.00742,0.00742
183,5203.79,1.36266,1.00768,1.00357,0.514,0.40462,0.41898,0.25434,1.36814,1.05366,1.01875,0.00724,0.00724,0.00724
184,5231.48,1.37027,1.02455,1.01212,0.5149,0.40473,0.41908,0.25444,1.36821,1.05384,1.01869,0.00706,0.00706,0.00706
185,5258.95,1.36124,1.00766,1.00901,0.51632,0.40514,0.41973,0.25455,1.36823,1.05374,1.01857,0.00688,0.00688,0.00688
186,5287.49,1.34899,1.01507,1.00696,0.51735,0.40508,0.41963,0.25432,1.3682,1.05363,1.01854,0.0067,0.0067,0.0067
187,5316.02,1.36348,1.01326,1.01003,0.51613,0.40535,0.41985,0.25433,1.36828,1.0536,1.01853,0.00652,0.00652,0.00652
188,5344.03,1.38584,1.02968,1.01375,0.51662,0.40516,0.41973,0.25424,1.36843,1.05349,1.01854,0.00634,0.00634,0.00634
